date,open,high,low,close,volume
2023-01-01 01:00:00,9.97,10.09,9.69,9.99,2287512.63
2023-01-02 01:00:00,9.99,12.0,9.81,11.28,7628264.93
2023-01-03 01:00:00,11.28,13.91,11.0,13.37,14986491.36
2023-01-04 01:00:00,13.37,14.24,12.83,13.43,12612735.49
2023-01-05 01:00:00,13.43,13.89,12.95,13.43,5834353.75999999
2023-01-06 01:00:00,13.43,13.6,12.69,13.5,5404648.48000001
2023-01-07 01:00:00,13.51,13.51,13.01,13.1,1904950.91
2023-01-08 01:00:00,13.1,14.89,12.85,14.45,6295596.12
2023-01-09 01:00:00,14.46,17.5,14.28,16.25,19481959.56999999
2023-01-10 01:00:00,16.25,16.73,15.57,16.2,8489417.77
2023-01-11 01:00:00,16.2,16.67,15.28,16.36,6661616.67
2023-01-12 01:00:00,16.37,17.0,15.54,16.59,9608670.96
2023-01-13 01:00:00,16.59,18.65,16.29,18.29,10929884.39999998
2023-01-14 01:00:00,18.29,24.75,18.2,24.24,25997232.05999996
2023-01-15 01:00:00,24.23,25.0,21.98,22.89,11258028.55000002
2023-01-16 01:00:00,22.9,25.0,22.3,23.58,10043368.27999998
2023-01-17 01:00:00,23.58,23.95,22.7,22.86,6056942.68
2023-01-18 01:00:00,22.86,23.65,20.34,20.79,11341710.31999999
2023-01-19 01:00:00,20.78,21.88,20.41,21.4,6113345.07000001
2023-01-20 01:00:00,21.4,25.82,20.93,25.51,9652433.39000002
2023-01-21 01:00:00,25.51,26.6,24.24,24.57,12782858.69000001
2023-01-22 01:00:00,24.56,25.45,23.5,24.21,6496779.26
2023-01-23 01:00:00,24.21,24.93,23.7,24.33,6100483.98000001
2023-01-24 01:00:00,24.32,25.24,22.25,22.78,6121565.87999999
2023-01-25 01:00:00,22.77,25.43,22.24,24.52,8332368.29
2023-01-26 01:00:00,24.53,25.23,23.73,24.33,5450404.1
2023-01-27 01:00:00,24.33,24.96,23.27,24.43,4729055.76
2023-01-28 01:00:00,24.43,25.24,23.7,24.0,3377884.1
2023-01-29 01:00:00,24.0,26.8,23.73,26.07,7785906.2
2023-01-30 01:00:00,26.07,26.31,23.11,23.96,7532450.12000001
2023-01-31 01:00:00,23.97,24.47,23.49,23.92,4062387.09
2023-02-01 01:00:00,23.93,25.22,22.48,25.0,7304888.31
2023-02-02 01:00:00,25.0,26.15,24.05,24.32,7246590.58
2023-02-03 01:00:00,24.32,25.07,24.01,24.69,4759274.31
2023-02-04 01:00:00,24.69,24.95,24.17,24.34,2034159.41
2023-02-05 01:00:00,24.34,24.46,23.02,23.47,4822304.59
2023-02-06 01:00:00,23.46,23.72,22.45,22.66,3592829.38
2023-02-07 01:00:00,22.65,23.96,22.54,23.82,4900023.85
2023-02-08 01:00:00,23.82,24.24,22.8,23.22,3970029.14
2023-02-09 01:00:00,23.21,23.35,20.0,20.48,6398790.64000001
2023-02-10 01:00:00,20.48,21.2,19.68,20.11,5523024.53
2023-02-11 01:00:00,20.1,20.92,20.1,20.81,1859852.98
2023-02-12 01:00:00,20.81,22.59,20.62,21.49,4625241.81
2023-02-13 01:00:00,21.49,21.61,19.73,20.77,6685330.04
2023-02-14 01:00:00,20.77,22.37,20.66,21.84,7639521.83
2023-02-15 01:00:00,21.84,23.99,21.45,23.86,5587903.97
2023-02-16 01:00:00,23.86,24.2,22.2,22.24,6832612.63
2023-02-17 01:00:00,22.24,23.54,21.99,23.14,4539817.74999999
2023-02-18 01:00:00,23.14,23.94,22.92,23.45,2647511.0
2023-02-19 01:00:00,23.46,25.64,23.2,24.84,8316165.25
2023-02-20 01:00:00,24.83,27.12,24.11,26.26,10266239.06999999
2023-02-21 01:00:00,26.26,26.61,24.5,24.98,6724448.02
2023-02-22 01:00:00,24.98,25.24,23.21,24.16,7174305.66
2023-02-23 01:00:00,24.16,24.69,23.6,23.91,4390966.09
2023-02-24 01:00:00,23.91,24.13,22.46,23.07,4868888.31
2023-02-25 01:00:00,23.07,23.33,21.41,22.37,4541250.05000001
2023-02-26 01:00:00,22.37,23.53,22.21,23.25,2817875.05
2023-02-27 01:00:00,23.25,23.41,22.32,22.68,3670697.58
2023-02-28 01:00:00,22.68,22.75,21.75,21.89,2291715.21
2023-03-01 01:00:00,21.88,22.91,21.65,22.51,2445602.61
2023-03-02 01:00:00,22.5,22.65,21.67,22.0,2231193.36
2023-03-03 01:00:00,22.0,22.02,20.34,21.42,3635280.89000001
2023-03-04 01:00:00,21.42,21.62,20.2,20.98,1754082.61
2023-03-05 01:00:00,20.98,21.72,20.84,20.97,1733301.96
2023-03-06 01:00:00,20.98,21.19,20.47,20.63,2216419.88
2023-03-07 01:00:00,20.62,20.95,19.71,20.25,3104831.99
2023-03-08 01:00:00,20.25,20.39,18.1,18.41,5826803.53
2023-03-09 01:00:00,18.41,18.78,16.69,17.33,7832548.96
2023-03-10 01:00:00,17.34,18.36,16.0,18.17,9520202.65000001
2023-03-11 01:00:00,18.17,18.89,16.94,18.07,6593106.41
2023-03-12 01:00:00,18.07,20.53,17.71,20.2,6555846.63000001
2023-03-13 01:00:00,20.19,21.47,18.87,20.4,10652102.30999999
2023-03-14 01:00:00,20.4,22.12,19.75,20.86,9812864.38999999
2023-03-15 01:00:00,20.86,21.46,18.7,19.24,7661168.71999999
2023-03-16 01:00:00,19.25,19.9,18.88,19.67,4381882.67999999
2023-03-17 01:00:00,19.67,21.69,19.42,21.6,5853746.15000001
2023-03-18 01:00:00,21.6,22.94,21.05,21.2,7417972.25
2023-03-19 01:00:00,21.2,22.43,21.19,21.86,4290990.03
2023-03-20 01:00:00,21.86,23.91,21.35,22.13,10056429.13
2023-03-21 01:00:00,22.13,23.33,21.51,22.53,6547867.38
2023-03-22 01:00:00,22.52,23.09,20.93,21.42,8602292.98
2023-03-23 01:00:00,21.41,22.95,21.08,22.16,5049411.36
2023-03-24 01:00:00,22.16,22.27,20.26,20.66,4995998.20999999
2023-03-25 01:00:00,20.66,20.98,20.09,20.41,2338133.56
2023-03-26 01:00:00,20.4,21.14,20.29,20.94,1848599.09
2023-03-27 02:00:00,20.94,20.99,19.33,19.91,3556384.38
2023-03-28 02:00:00,19.91,20.88,19.6,20.45,3316462.41
2023-03-29 02:00:00,20.45,21.56,20.43,21.1,3377523.28
2023-03-30 02:00:00,21.1,21.67,20.16,20.55,4349577.78
2023-03-31 02:00:00,20.55,21.49,20.04,21.16,3228391.27
2023-04-01 02:00:00,21.15,21.34,20.74,21.08,1824463.55
2023-04-02 02:00:00,21.07,21.3,20.23,20.52,1822345.58
2023-04-03 02:00:00,20.52,20.99,19.94,20.45,3984085.57
2023-04-04 02:00:00,20.45,21.26,20.28,20.92,2514863.89
2023-04-05 02:00:00,20.91,21.34,20.58,20.97,2603072.26
2023-04-06 02:00:00,20.96,20.99,20.43,20.62,1674280.5
2023-04-07 02:00:00,20.62,20.78,20.22,20.44,1220862.47
2023-04-08 02:00:00,20.44,20.74,19.85,20.04,1608993.48
2023-04-09 02:00:00,20.04,20.44,19.87,20.28,1051608.84
2023-04-10 02:00:00,20.29,20.95,20.08,20.89,1615129.64
2023-04-11 02:00:00,20.89,23.68,20.82,22.98,8297859.99
2023-04-12 02:00:00,22.99,24.48,22.29,23.8,10374263.08000001
2023-04-13 02:00:00,23.81,25.3,23.63,24.43,6063385.78000001
2023-04-14 02:00:00,24.43,25.49,23.73,24.71,6432126.81
2023-04-15 02:00:00,24.72,24.8,23.81,24.05,2861426.92
2023-04-16 02:00:00,24.05,25.49,23.81,25.34,3471417.67
2023-04-17 02:00:00,25.34,26.0,24.28,24.58,5631537.50000001
2023-04-18 02:00:00,24.57,25.44,24.0,24.82,3477504.6
