date,open,high,low,close,volume
2025-01-01 01:00:00,189.31,195.33,188.0,194.28,1655160.102
2025-01-02 01:00:00,194.28,210.48,193.43,208.31,3224923.982
2025-01-03 01:00:00,208.3,219.83,205.63,217.99,3251086.556
2025-01-04 01:00:00,218.0,218.18,213.54,216.67,1943711.39
2025-01-05 01:00:00,216.67,219.05,211.46,213.41,2101040.545
2025-01-06 01:00:00,213.41,223.18,211.56,218.22,2855362.858
2025-01-07 01:00:00,218.22,219.11,201.8,202.17,3742298.284
2025-01-08 01:00:00,202.17,203.28,188.34,197.48,4446830.23
2025-01-09 01:00:00,197.48,199.06,182.0,184.95,3607147.193
2025-01-10 01:00:00,184.96,193.02,183.51,187.68,3642892.082
2025-01-11 01:00:00,187.69,191.91,184.01,188.09,2204486.056
2025-01-12 01:00:00,188.09,191.0,185.17,188.51,1330917.135
2025-01-13 01:00:00,188.5,191.99,168.88,182.87,5669925.613
2025-01-14 01:00:00,182.86,190.11,181.88,187.57,2737355.064
2025-01-15 01:00:00,187.57,206.04,185.84,205.86,3768610.58
2025-01-16 01:00:00,205.86,217.14,198.47,211.14,5710255.65699999
2025-01-17 01:00:00,211.15,222.11,209.84,219.51,4384472.83799999
2025-01-18 01:00:00,219.52,270.67,217.29,261.97,19971981.57999998
2025-01-19 01:00:00,261.97,295.83,236.68,252.42,25051667.60000002
2025-01-20 01:00:00,252.4,273.29,229.44,242.19,16879575.56100001
2025-01-21 01:00:00,242.18,260.06,230.0,250.33,7882737.25700001
2025-01-22 01:00:00,250.33,272.03,248.43,257.36,6223427.61600001
2025-01-23 01:00:00,257.37,258.48,242.19,253.11,6802762.72300001
2025-01-24 01:00:00,253.12,270.18,247.18,253.37,5214294.56899999
2025-01-25 01:00:00,253.36,260.78,246.33,256.41,3703989.301
2025-01-26 01:00:00,256.4,260.16,240.32,240.5,3028015.524
2025-01-27 01:00:00,240.49,242.68,220.89,234.89,8916620.84200001
2025-01-28 01:00:00,234.9,244.0,225.01,227.06,3483450.087
2025-01-29 01:00:00,227.06,238.49,222.63,228.16,3844193.838
2025-01-30 01:00:00,228.16,244.7,226.84,238.31,3341265.973
2025-01-31 01:00:00,238.3,241.82,228.24,231.77,2942165.56699999
2025-02-01 01:00:00,231.77,236.46,212.74,213.03,2849748.65000001
2025-02-02 01:00:00,213.03,218.9,192.31,203.51,7255500.33299999
2025-02-03 01:00:00,203.52,218.7,175.89,216.28,12836970.26499999
2025-02-04 01:00:00,216.27,219.97,201.87,206.64,6024194.38699999
2025-02-05 01:00:00,206.64,209.39,195.14,196.12,3154802.037
2025-02-06 01:00:00,196.12,203.98,187.39,189.54,3444767.147
2025-02-07 01:00:00,189.53,203.42,188.12,191.99,3925596.77299999
2025-02-08 01:00:00,192.0,200.88,189.81,199.32,1967596.752
2025-02-09 01:00:00,199.32,207.37,193.53,200.47,2879138.46
2025-02-10 01:00:00,200.47,209.05,195.85,200.47,4040840.548
2025-02-11 01:00:00,200.47,206.18,195.12,197.96,3930238.335
2025-02-12 01:00:00,197.95,198.56,188.48,196.78,3898533.321
2025-02-13 01:00:00,196.78,198.47,188.78,194.25,2427771.876
2025-02-14 01:00:00,194.24,205.34,194.11,199.39,3727686.063
2025-02-15 01:00:00,199.4,200.27,192.61,194.48,1633300.399
2025-02-16 01:00:00,194.47,196.24,186.3,188.27,2009380.862
2025-02-17 01:00:00,188.26,189.72,174.63,177.53,4287573.73
2025-02-18 01:00:00,177.53,179.09,160.88,169.32,6319186.166
2025-02-19 01:00:00,169.32,174.3,163.75,168.93,3478319.262
2025-02-20 01:00:00,168.94,176.65,167.66,176.0,2938753.335
2025-02-21 01:00:00,176.0,180.52,167.15,168.94,4106054.486
2025-02-22 01:00:00,168.94,174.68,168.07,172.07,1886955.766
2025-02-23 01:00:00,172.07,173.07,166.42,167.94,1499058.875
2025-02-24 01:00:00,167.94,169.69,138.0,141.81,8039707.006
2025-02-25 01:00:00,141.81,144.45,131.91,139.38,8573573.887
