date,open,high,low,close,volume
2024-01-01 01:00:00,0.5939,0.624,0.5902,0.6232,91021386.39999995
2024-01-02 01:00:00,0.6233,0.637,0.6015,0.605,160535672.80000037
2024-01-03 01:00:00,0.6051,0.6188,0.5,0.5569,319806612.7999999
2024-01-04 01:00:00,0.5568,0.5791,0.5491,0.5699,149952087.99999997
2024-01-05 01:00:00,0.57,0.5726,0.522,0.5414,152848545.89999983
2024-01-06 01:00:00,0.5413,0.5429,0.5068,0.5227,120959496.39999993
2024-01-07 01:00:00,0.5227,0.53,0.4877,0.4945,111767718.90000007
2024-01-08 01:00:00,0.4945,0.5487,0.4643,0.5412,216099815.20000005
2024-01-09 01:00:00,0.5412,0.5436,0.4964,0.5124,168923575.10000002
2024-01-10 01:00:00,0.5123,0.5895,0.4872,0.566,279571914.4999999
2024-01-11 01:00:00,0.5662,0.6174,0.5607,0.582,287865723.40000015
2024-01-12 01:00:00,0.582,0.5891,0.5271,0.5476,158309249.59999993
2024-01-13 01:00:00,0.5477,0.554,0.531,0.5491,73966558.09999987
2024-01-14 01:00:00,0.5491,0.5502,0.5233,0.5251,74139564.7000001
2024-01-15 01:00:00,0.5251,0.5416,0.5217,0.5276,63585525.99999994
2024-01-16 01:00:00,0.5276,0.5482,0.525,0.5356,74354014.50000007
2024-01-17 01:00:00,0.5356,0.5395,0.5213,0.5282,63933793.0
2024-01-18 01:00:00,0.5282,0.5283,0.4955,0.5026,92941269.50000001
2024-01-19 01:00:00,0.5027,0.5054,0.4713,0.5044,119926942.00000003
2024-01-20 01:00:00,0.5043,0.5179,0.4986,0.516,79444228.60000002
2024-01-21 01:00:00,0.5159,0.5205,0.5024,0.5032,54007901.70000006
2024-01-22 01:00:00,0.5031,0.5063,0.4767,0.4786,143854450.0
2024-01-23 01:00:00,0.4787,0.4863,0.4477,0.4773,179364936.70000002
2024-01-24 01:00:00,0.4773,0.4805,0.4643,0.4765,94074417.49999999
2024-01-25 01:00:00,0.4766,0.4841,0.4585,0.4666,85672497.7000001
2024-01-26 01:00:00,0.4667,0.4904,0.463,0.4849,106524727.90000007
2024-01-27 01:00:00,0.485,0.49,0.4754,0.4862,55368149.49999994
2024-01-28 01:00:00,0.4862,0.5006,0.4834,0.4903,97129557.49999996
2024-01-29 01:00:00,0.4903,0.5282,0.4836,0.526,121001422.09999998
2024-01-30 01:00:00,0.5261,0.5367,0.5122,0.5136,131938020.80000003
2024-01-31 01:00:00,0.5137,0.5203,0.4932,0.4976,132999623.49999997
2024-02-01 01:00:00,0.4976,0.5084,0.4858,0.5078,97823370.70000002
2024-02-02 01:00:00,0.5077,0.5244,0.5041,0.5146,109308591.40000007
2024-02-03 01:00:00,0.5147,0.5257,0.5117,0.5124,62959942.59999988
