date,open,high,low,close,volume
2021-02-13 01:00:00,0.92418,0.95053,0.82,0.91299,586878561.3000002
2021-02-14 01:00:00,0.91303,0.919,0.80666,0.84364,539495015.4000008
2021-02-15 01:00:00,0.84288,0.911,0.6856,0.86143,932826536.8999993
2021-02-16 01:00:00,0.86128,0.90591,0.83334,0.87,526075390.6000006
2021-02-17 01:00:00,0.8699,0.89745,0.8215,0.89206,460328636.1000005
2021-02-18 01:00:00,0.89206,0.9578,0.89202,0.91442,580074009.4000006
2021-02-19 01:00:00,0.91433,0.9456,0.87851,0.92581,547803715.7999994
2021-02-20 01:00:00,0.92597,1.2,0.91329,1.11568,1480541916.53
2021-02-21 01:00:00,1.1156,1.15172,1.0675,1.09894,636265765.2000006
2021-02-22 01:00:00,1.09955,1.146,0.831,1.09703,1333970209.099999
2021-02-23 01:00:00,1.09728,1.142,0.81,0.96197,1625220448.7
2021-02-24 01:00:00,0.96136,1.077,0.8978,1.04902,946049063.2999991
2021-02-25 01:00:00,1.04883,1.177,1.012,1.07691,961855836.1999996
2021-02-26 01:00:00,1.07688,1.298,0.99,1.24303,1805727721.5000005
2021-02-27 01:00:00,1.24353,1.488,1.2271,1.31402,1994359638.4999938
2021-02-28 01:00:00,1.314,1.3595,1.154,1.31203,1599172340.299998
2021-03-01 01:00:00,1.31279,1.348,1.23131,1.29627,984011920.1999977
2021-03-02 01:00:00,1.29678,1.29998,1.18,1.2228,753904502.9000008
2021-03-03 01:00:00,1.22281,1.26636,1.20865,1.21311,454913445.29999995
2021-03-04 01:00:00,1.21315,1.23052,1.06695,1.11239,748035034.3
2021-03-05 01:00:00,1.11261,1.1972,1.03374,1.15908,830654685.0999995
2021-03-06 01:00:00,1.15907,1.183,1.08493,1.129,394799528.7999999
2021-03-07 01:00:00,1.12901,1.145,1.10562,1.13042,324367538.89999974
2021-03-08 01:00:00,1.13073,1.17835,1.105,1.11848,398514643.50000036
2021-03-09 01:00:00,1.11836,1.22,1.11083,1.1972,616039069.3000001
2021-03-10 01:00:00,1.19734,1.208,1.115,1.13261,384497300.9000007
2021-03-11 01:00:00,1.13226,1.14,1.1075,1.1243,301611714.1000001
2021-03-12 01:00:00,1.12417,1.128,1.02,1.03207,423021914.4000005
2021-03-13 01:00:00,1.03207,1.193,0.985,1.1,643811025.4000001
2021-03-14 01:00:00,1.10016,1.10265,1.0519,1.05243,304362465.69999963
2021-03-15 01:00:00,1.05241,1.07078,1.00001,1.03103,400978353.1
2021-03-16 01:00:00,1.03071,1.28,1.0,1.24924,1248716359.100002
2021-03-17 01:00:00,1.24974,1.43,1.20353,1.377,1094860557.6999984
2021-03-18 01:00:00,1.3775,1.47299,1.22154,1.22925,1446280469.0999994
2021-03-19 01:00:00,1.22966,1.34286,1.18003,1.29474,812311179.7
2021-03-20 01:00:00,1.29499,1.30974,1.19978,1.20046,401638128.1000005
2021-03-21 01:00:00,1.20048,1.24139,1.16,1.18561,305630409.7999998
2021-03-22 01:00:00,1.18561,1.20782,1.067,1.1015,384255570.0999998
2021-03-23 01:00:00,1.1015,1.1739,1.08145,1.11639,371967713.79999983
2021-03-24 01:00:00,1.11563,1.1639,1.038,1.06902,354915791.20000005
2021-03-25 01:00:00,1.06879,1.1535,1.04584,1.0956,527623538.7999996
2021-03-26 01:00:00,1.09596,1.28755,1.09426,1.2142,671982900.9999988
2021-03-27 01:00:00,1.21419,1.2389,1.15623,1.17678,270954337.70000035
2021-03-28 01:00:00,1.17646,1.22,1.1665,1.18983,199736804.60000026
2021-03-29 02:00:00,1.18983,1.22979,1.178,1.20239,263071765.19999966
2021-03-30 02:00:00,1.2024,1.23555,1.18909,1.21189,257460678.59999996
2021-03-31 02:00:00,1.212,1.21273,1.151,1.19191,302818874.6000008
2021-04-01 02:00:00,1.19172,1.20772,1.17171,1.18377,212856667.69999957
2021-04-02 02:00:00,1.1833,1.24796,1.18026,1.18998,314062254.40000033
2021-04-03 02:00:00,1.18998,1.24078,1.15977,1.16238,313837978.89999944
2021-04-04 02:00:00,1.16245,1.193,1.152,1.18206,204575492.19999996
