date,open,high,low,close,volume
2022-01-01 01:00:00,26.67,28.65,26.66,28.6,5227230.45
2022-01-02 01:00:00,28.6,30.62,27.82,29.69,8942930.92000001
2022-01-03 01:00:00,29.69,30.88,28.62,30.11,11890491.01000001
2022-01-04 01:00:00,30.1,30.58,28.66,28.69,11149885.08000001
2022-01-05 01:00:00,28.69,30.39,25.05,26.72,14135011.01
2022-01-06 01:00:00,26.73,27.36,25.5,26.72,11412775.24000001
2022-01-07 01:00:00,26.72,26.86,24.24,24.9,14333874.43000001
2022-01-08 01:00:00,24.9,25.54,23.12,23.99,9965873.23
2022-01-09 01:00:00,23.98,25.32,23.67,24.63,7523995.26000001
2022-01-10 01:00:00,24.63,25.22,22.43,23.72,11667129.55000002
2022-01-11 01:00:00,23.73,26.0,23.48,25.56,9473674.67999999
2022-01-12 01:00:00,25.56,27.58,25.45,27.32,7566219.5
2022-01-13 01:00:00,27.33,27.68,25.71,25.79,7656681.92999999
2022-01-14 01:00:00,25.79,27.88,25.53,27.75,9449831.89999999
2022-01-15 01:00:00,27.75,28.41,26.83,27.6,5575781.94
2022-01-16 01:00:00,27.6,28.47,27.26,27.7,7073389.71999999
2022-01-17 01:00:00,27.7,27.76,25.1,25.69,8233269.46
2022-01-18 01:00:00,25.69,26.07,24.24,25.15,7145666.21
2022-01-19 01:00:00,25.15,25.3,23.68,24.05,6462252.40999999
2022-01-20 01:00:00,24.06,25.62,22.84,23.01,6578668.82
2022-01-21 01:00:00,23.01,23.48,19.04,19.67,17269209.91200002
2022-01-22 01:00:00,19.66,20.16,16.17,18.27,23239217.06799998
2022-01-23 01:00:00,18.27,19.2,17.73,18.81,11483380.21000001
2022-01-24 01:00:00,18.81,18.82,15.83,18.02,20381626.573
2022-01-25 01:00:00,18.02,19.05,17.36,18.31,9945213.12000001
2022-01-26 01:00:00,18.32,20.06,17.51,18.08,14459131.30999999
2022-01-27 01:00:00,18.08,18.42,17.14,18.12,9271719.09999999
2022-01-28 01:00:00,18.12,18.49,17.36,18.34,7390664.94
2022-01-29 01:00:00,18.34,19.06,18.08,18.74,4892745.70000001
